,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch
1396,810,664,0,5,55,1482,1,2,3,1,4,0,19,2,2,0,2,7,4,108,56,3,0,5,5,1,185,2,2,2,5,3,1,6,7,1,0,1040,896,1,4,1,3,913,0,0,0,0,2,0,3,1,4,6,6,1,1,94,2,3,380,3,3,2,0,105,0,0,0
1397,390,73,10,5,48,1062,1,3,3,1,4,0,22,2,2,2,2,3,4,70,17,1,0,8,8,2,0,1,2,3,0,0,0,0,0,0,0,0,0,1,2,1,3,573,0,0,0,0,2,0,2,2,2,4,6,0,4,56,1,2,248,3,3,2,0,0,0,0,0
1398,864,518,5,5,61,1490,1,3,3,1,4,0,26,2,2,0,5,7,4,105,52,1,0,12,13,2,0,2,2,2,4,3,1,1,0,1,0,766,334,1,4,1,3,311,385,0,0,0,2,1,4,1,3,7,6,0,1,91,3,2,170,3,3,2,92,0,0,0,0
1399,963,525,5,5,126,1357,1,2,3,1,1,0,17,4,2,0,5,6,5,77,24,1,0,12,13,2,0,1,2,1,3,3,2,6,370,2,8,105,169,1,2,1,3,564,285,0,0,0,2,1,3,1,3,5,6,2,1,63,2,2,448,3,3,2,240,30,0,0,0
1400,715,572,0,5,126,1684,1,2,3,1,0,0,6,2,2,0,2,5,8,91,57,3,0,13,9,1,202,2,3,1,4,3,1,6,571,1,0,37,267,1,4,1,3,849,0,0,1,0,2,0,3,1,3,3,6,1,1,77,3,2,269,3,3,2,236,34,0,14,0
1401,225,402,9,5,126,882,1,2,3,1,4,0,17,2,2,0,6,6,4,79,26,1,0,12,15,3,195,2,2,1,5,3,4,6,701,1,0,19,401,1,2,1,3,393,0,0,1,0,1,0,2,1,2,3,6,1,1,65,2,2,318,3,3,2,327,0,14,0,0
1402,788,257,6,5,72,1404,1,3,3,1,4,0,6,2,2,0,5,4,4,20,0,1,0,13,14,2,0,1,2,0,4,3,2,1,0,1,0,617,167,1,3,1,1,220,369,0,0,0,1,1,4,1,2,7,6,0,5,5,1,1,5,2,2,0,156,30,0,0,0
1403,354,258,4,5,29,195,1,3,3,1,0,0,6,2,2,0,0,4,5,17,53,1,0,13,15,2,0,1,2,2,3,3,1,1,0,1,0,552,112,1,4,1,3,54,153,0,0,0,2,0,3,1,2,6,6,1,5,74,1,2,280,3,3,2,194,0,39,0,0
1404,817,701,0,5,126,1669,1,3,0,1,4,1,4,2,2,0,2,6,5,70,17,1,4,9,9,1,85,1,2,1,4,3,3,3,573,5,224,176,913,1,2,1,3,918,0,0,1,0,1,0,2,1,2,4,6,2,1,56,1,2,252,3,3,2,0,102,93,0,0
1405,1160,644,5,5,126,1315,1,2,3,1,4,0,17,2,2,0,5,6,6,83,41,1,0,9,9,1,175,1,2,1,4,3,1,5,403,1,0,371,398,1,2,1,3,749,489,0,0,0,2,1,4,1,3,7,6,1,3,69,2,2,180,3,3,2,132,72,0,0,0
1406,539,245,4,5,36,1116,1,3,3,1,4,0,7,2,2,0,0,4,5,54,44,1,0,13,14,2,0,1,2,2,3,3,2,2,744,1,0,0,432,1,2,0,3,390,48,0,1,0,1,0,4,1,2,5,6,1,1,40,1,1,39,3,3,2,0,0,32,0,0
1407,172,22,4,1,39,160,1,3,3,1,0,0,11,2,2,0,1,2,2,24,0,1,0,13,14,2,0,0,1,0,3,2,1,1,0,1,0,795,379,1,1,0,2,335,0,0,0,0,1,0,2,1,1,3,6,0,6,100,0,0,0,0,0,0,0,0,54,0,0
1408,553,315,0,5,51,1373,1,2,3,1,4,0,26,2,2,0,2,5,4,92,39,1,0,13,14,1,90,1,2,1,4,3,1,1,0,1,0,977,742,1,4,1,3,715,0,0,0,0,2,0,3,1,2,6,6,1,1,78,1,2,177,3,3,2,202,0,107,0,0
1409,929,580,0,5,54,441,1,3,2,1,4,1,7,2,2,0,5,4,7,51,52,1,0,8,8,2,0,1,3,1,3,4,1,6,404,1,0,235,278,1,4,1,3,419,372,0,1,0,3,0,3,1,4,6,6,0,1,37,1,1,28,3,3,2,64,0,0,0,0
1410,231,84,13,6,0,7,1,3,3,1,4,0,13,2,2,4,5,3,5,73,20,1,0,5,5,1,141,1,2,1,3,3,1,5,235,1,0,114,65,1,4,1,3,23,122,0,0,0,1,1,3,1,2,3,6,0,6,100,0,0,0,0,0,2,0,54,0,0,0
1411,318,217,11,5,6,95,1,2,3,1,4,0,25,2,2,4,2,7,4,90,37,1,0,6,6,2,0,1,2,1,4,3,1,1,0,1,0,869,522,1,2,1,3,498,0,0,0,0,2,0,2,1,2,3,6,0,1,76,2,2,197,3,3,2,77,60,0,0,0
1412,403,593,11,5,10,172,1,2,3,1,4,0,19,2,2,3,2,6,4,110,58,1,0,12,13,3,121,2,2,2,4,3,1,6,634,1,0,341,615,1,4,1,3,587,0,0,1,0,2,0,2,1,3,4,6,1,1,97,2,2,346,3,3,2,126,52,0,0,0
1413,339,188,13,6,2,0,1,3,3,1,4,0,1,2,2,4,5,5,5,83,30,1,0,8,8,2,0,1,2,1,4,3,1,5,157,1,0,220,73,1,2,1,3,26,203,0,0,0,1,1,2,1,2,3,6,1,1,69,3,2,198,3,3,2,106,0,0,0,0
1414,1018,294,10,5,43,641,1,3,3,1,4,0,7,1,2,2,0,4,6,11,53,1,0,8,8,2,0,1,2,1,3,3,1,5,746,1,0,140,586,1,3,1,3,552,395,0,2,0,2,2,4,2,2,7,6,0,6,100,0,0,0,0,0,0,0,60,0,0,0
1415,328,153,4,6,36,203,1,2,3,1,2,0,3,1,2,0,0,4,6,26,47,1,0,0,0,2,0,1,3,0,3,3,1,5,27,1,0,418,74,1,2,1,3,27,192,0,1,0,1,0,3,1,2,4,6,1,3,10,2,1,113,2,3,2,0,0,100,0,0
1416,936,617,5,5,56,866,1,2,3,1,4,0,23,2,2,0,5,7,4,98,45,1,0,12,13,2,0,2,2,2,4,3,1,6,389,1,0,458,470,1,4,1,3,444,358,0,0,0,2,1,3,1,3,6,6,1,1,84,2,2,202,3,3,2,0,137,0,0,0
1417,399,437,0,5,54,921,1,3,3,1,4,0,17,2,2,0,2,5,5,77,49,3,0,6,6,1,65,1,2,1,3,3,1,5,453,2,126,0,395,1,1,1,3,583,0,0,1,0,1,1,3,1,3,3,6,1,1,63,2,2,219,3,3,2,213,0,0,0,0
1418,525,412,8,5,46,1370,1,2,3,1,4,0,22,2,2,0,7,4,5,66,49,1,0,6,6,2,0,1,2,1,4,3,3,5,282,1,0,40,54,1,4,1,3,693,0,0,0,1,2,0,3,1,2,4,4,1,1,86,2,2,215,3,3,2,244,0,0,0,11
1419,901,312,4,6,33,497,1,3,3,1,4,0,20,2,2,0,0,3,4,21,0,1,0,8,8,2,0,1,1,1,3,3,1,1,0,1,0,719,272,1,4,1,3,216,464,0,0,0,1,1,4,1,2,7,6,1,5,6,1,2,297,3,3,2,115,0,162,0,0
1420,670,687,0,5,61,1517,1,3,3,1,4,0,26,2,2,0,2,7,4,105,53,3,0,12,13,1,181,2,2,2,4,3,3,6,834,1,0,257,816,1,4,1,3,816,0,0,1,0,2,0,3,1,3,7,6,1,1,91,3,3,462,3,3,2,0,204,0,0,0
1421,136,290,8,5,126,952,1,2,3,1,1,0,22,2,2,0,7,3,8,68,51,1,0,12,13,2,0,1,3,1,3,4,3,6,440,1,0,0,105,1,4,1,3,281,0,0,1,1,0,0,0,1,2,1,6,0,1,54,1,1,119,3,3,2,53,0,0,0,0
1422,446,623,0,5,49,1723,1,2,0,1,1,2,4,2,2,0,2,6,6,57,55,0,1,9,9,2,0,1,2,1,4,3,4,2,115,6,253,58,668,1,4,1,3,622,0,0,1,0,1,0,2,1,2,3,3,2,1,43,1,2,178,3,3,2,48,0,0,0,0
1423,117,144,0,6,26,233,1,3,3,1,4,0,20,2,2,0,2,4,5,60,7,3,0,3,3,2,0,1,2,1,3,3,1,3,170,1,0,520,302,1,3,1,0,251,0,0,0,0,1,0,3,1,2,3,6,0,1,46,3,1,63,3,3,2,0,0,0,0,0
1424,609,323,4,6,51,1460,1,3,3,1,4,0,11,2,2,0,0,4,4,53,0,1,0,13,14,2,0,1,2,1,3,3,1,4,261,1,0,413,286,1,2,1,0,236,189,0,0,0,1,1,4,1,2,4,6,0,1,39,1,1,58,3,3,2,233,0,0,0,0
1425,794,461,5,5,69,953,1,2,3,1,4,0,8,2,2,0,5,5,4,103,50,1,0,12,13,1,243,1,2,2,4,3,1,1,0,1,0,751,308,1,4,1,3,283,321,0,1,0,2,1,3,1,2,6,6,1,1,89,3,2,187,3,3,2,0,0,0,0,0
1426,510,452,0,5,126,1217,1,2,3,1,4,0,17,3,2,0,2,5,5,73,20,3,0,6,6,1,353,1,2,1,3,3,1,1,0,1,0,960,708,1,2,1,3,679,0,0,0,0,2,0,2,1,2,4,6,1,1,59,2,2,336,3,3,2,294,0,0,0,0
1427,982,629,0,5,69,1125,1,3,3,1,0,0,15,2,2,0,2,6,4,71,18,3,0,3,3,2,0,2,2,1,3,3,1,5,736,1,0,805,954,1,4,1,3,980,0,0,1,0,2,1,3,1,4,6,6,2,1,57,3,2,253,3,3,2,0,0,0,0,0
1428,430,53,15,6,36,965,1,3,3,1,4,0,11,2,2,1,5,2,2,21,0,1,0,1,1,2,0,0,1,2,3,2,1,1,0,1,0,451,61,1,4,0,1,151,115,0,0,0,2,0,3,2,2,6,6,0,6,100,0,0,0,0,0,0,20,0,113,0,0
1429,741,398,5,5,46,743,1,2,3,1,4,0,15,2,2,0,5,5,5,65,12,1,0,6,6,1,243,1,2,1,3,3,1,3,179,1,0,453,252,1,4,1,3,190,341,0,0,0,1,1,4,1,2,6,6,1,1,51,3,2,225,3,3,2,0,72,0,0,23
1430,787,567,0,5,61,1515,1,3,3,1,4,0,17,2,2,0,2,6,4,82,29,3,0,9,9,1,144,2,2,1,4,2,1,5,608,2,147,394,890,1,2,1,3,898,0,0,0,1,2,0,3,1,3,4,6,1,1,68,3,2,279,3,3,2,334,0,0,0,0
1431,107,188,0,5,126,483,1,2,3,1,4,0,22,2,2,0,2,4,5,67,14,1,0,6,6,2,0,1,2,1,3,3,1,5,436,1,0,212,288,1,2,0,3,237,0,0,0,0,1,0,3,1,2,4,6,0,6,100,0,0,0,0,0,2,0,0,0,0,0
1432,341,149,6,6,11,154,1,3,3,1,4,0,20,2,2,0,5,4,6,17,0,1,0,8,8,2,0,1,2,0,3,3,1,4,70,1,0,374,90,1,4,1,3,39,170,0,0,0,1,0,3,1,2,4,6,0,5,10,1,2,215,2,2,2,225,0,79,0,0
1433,459,207,4,6,44,126,1,3,3,1,4,0,20,2,2,0,0,5,7,40,48,1,0,13,14,2,0,1,2,2,3,3,1,1,0,1,0,729,280,1,3,1,3,192,102,0,0,0,1,0,3,1,3,4,6,0,5,10,1,1,3,2,2,1,29,0,14,0,0
1434,523,230,4,5,36,1064,1,3,3,1,4,0,15,0,2,0,0,3,6,52,46,1,0,8,8,2,0,1,2,1,3,3,1,1,0,1,0,682,230,1,2,1,1,171,177,0,0,0,2,0,4,1,2,4,6,0,5,38,1,1,134,3,3,2,0,177,0,0,0
1435,1144,472,6,5,27,870,1,3,3,1,4,0,21,1,2,0,5,4,5,27,48,1,0,8,14,2,0,1,2,0,3,2,1,1,0,1,0,514,89,1,4,1,3,308,579,0,0,0,3,1,4,1,2,6,6,0,3,87,2,2,341,3,3,2,137,0,158,0,0
1436,994,121,7,6,66,499,1,3,3,1,0,0,20,2,2,0,4,4,4,10,15,3,0,0,0,2,0,1,2,2,3,3,1,1,0,1,0,694,244,1,2,0,0,386,459,0,0,0,2,0,2,3,2,9,6,0,5,4,1,2,117,2,1,0,19,138,0,0,0
1437,1178,800,5,5,81,1100,1,3,3,1,4,0,18,2,2,0,0,8,4,96,44,3,0,13,14,1,352,2,2,2,4,3,4,4,339,1,0,920,907,1,4,1,3,915,409,0,1,0,2,1,4,1,3,8,6,1,1,82,3,2,352,3,3,2,237,39,0,0,0
1438,672,406,5,5,46,998,1,2,3,1,4,1,14,2,2,0,5,4,6,72,19,1,0,12,13,1,132,2,4,1,3,3,4,4,320,2,102,0,191,1,4,1,3,132,335,0,0,0,1,1,4,1,2,5,6,1,1,58,2,2,518,3,3,2,0,151,163,0,0
1439,341,366,0,5,126,1119,1,2,3,1,1,0,27,2,2,0,2,5,5,87,34,1,0,9,9,2,0,1,2,2,4,3,1,4,450,1,0,481,554,1,2,1,3,522,0,0,0,0,2,0,3,1,2,4,6,0,1,73,1,2,248,3,3,2,0,0,0,0,0
1440,558,476,0,5,39,580,1,3,3,1,2,0,5,2,2,0,2,6,4,107,54,1,0,12,13,1,158,2,2,2,4,3,3,6,3,1,0,972,746,1,4,1,3,719,0,0,0,0,2,0,3,1,3,4,6,0,1,93,2,2,295,3,3,2,146,27,0,0,0
1441,74,209,0,5,36,342,1,3,3,1,4,0,15,2,2,0,2,4,7,53,52,1,0,12,13,2,0,1,2,1,3,3,1,5,245,4,46,258,257,1,3,1,3,194,0,0,1,0,1,0,3,1,3,3,6,0,5,69,2,2,409,3,3,2,148,0,0,0,0
1442,281,252,0,5,78,767,1,2,3,1,0,0,15,2,2,0,2,4,5,56,3,1,0,8,8,1,51,1,2,1,3,3,1,3,323,2,68,381,490,1,2,1,3,454,0,0,0,0,1,1,3,1,2,4,6,0,5,60,1,2,352,3,3,2,0,0,0,0,0
1443,435,295,0,5,51,768,1,3,3,1,0,0,7,2,2,0,2,3,4,57,4,1,0,8,8,2,0,1,3,1,3,3,1,3,565,1,0,120,334,1,4,1,3,613,0,0,0,0,1,1,3,1,2,4,6,1,1,43,2,2,237,3,3,2,189,0,0,0,0
1444,420,372,0,5,54,921,1,3,3,1,4,0,17,6,2,0,2,6,5,70,17,3,0,6,6,1,206,1,2,1,3,3,1,4,366,2,15,588,627,1,3,1,3,600,0,0,1,0,2,0,3,1,2,5,6,0,1,56,2,2,212,3,3,2,0,11,11,0,91
1445,639,423,5,5,126,822,1,2,3,1,0,0,8,2,2,0,5,5,4,95,43,1,0,12,13,2,0,1,2,2,4,3,1,1,0,1,0,663,210,1,3,1,3,151,288,0,0,0,2,1,3,1,2,5,6,1,3,82,2,2,137,3,3,2,275,30,0,0,0
1446,1023,684,5,5,43,1018,1,2,3,1,4,0,5,2,2,0,5,7,4,102,49,1,0,12,13,1,203,2,2,2,4,3,3,6,645,1,0,122,440,1,4,1,3,399,484,0,1,0,2,1,3,1,3,6,6,1,1,88,3,3,360,3,3,2,150,68,0,0,0
1447,1018,812,0,5,93,1546,1,2,3,1,0,0,19,2,2,0,2,7,4,106,54,3,0,12,13,1,321,2,2,2,5,3,4,6,891,1,0,538,960,1,4,1,3,990,0,0,1,0,2,1,3,1,4,6,6,1,1,92,3,3,385,3,3,2,161,45,0,0,0
1448,189,188,0,5,36,569,1,3,1,1,4,1,5,2,2,0,2,4,4,81,28,1,0,6,6,1,95,1,2,1,4,3,1,3,415,1,0,354,395,1,2,1,3,354,0,0,0,0,2,0,3,1,2,3,6,0,6,100,0,0,0,0,0,2,0,0,0,0,0
1449,357,415,0,5,39,455,1,3,3,1,4,0,8,2,2,0,2,6,4,98,46,1,0,6,6,1,17,1,2,2,4,4,1,1,0,1,0,885,558,1,3,1,3,538,0,0,0,0,2,0,3,1,2,4,6,1,1,84,3,2,148,3,3,2,172,12,0,0,0
1450,180,156,13,6,0,19,1,3,3,1,4,0,2,2,2,3,5,5,6,75,22,1,0,6,6,1,280,1,2,1,3,3,1,5,154,1,0,159,48,1,4,1,3,11,115,0,0,0,1,1,3,1,2,4,6,0,5,62,1,1,46,3,3,2,0,0,0,0,0
1451,661,648,0,5,86,1584,1,3,3,1,0,0,19,2,2,0,2,7,4,107,54,1,0,12,13,1,177,2,2,2,4,3,3,1,0,1,0,1009,818,1,4,1,3,807,0,0,0,0,2,0,2,1,3,4,6,1,1,93,3,3,507,3,3,2,0,0,0,0,0
1452,1054,593,5,5,42,630,1,2,3,1,4,0,8,2,2,0,5,6,4,102,49,1,0,12,13,1,236,2,2,2,4,3,1,1,0,1,0,773,342,1,4,1,3,323,540,0,0,0,2,1,4,1,3,6,6,1,3,88,3,2,168,3,3,2,146,0,0,0,0
1453,374,201,4,5,36,342,1,3,3,1,4,0,15,2,2,0,0,5,4,57,4,1,0,8,8,2,0,1,2,1,3,3,1,3,460,1,0,133,249,1,1,1,0,187,55,0,0,0,1,0,4,1,2,4,6,0,1,43,1,1,31,3,3,2,0,0,0,0,0
1454,349,315,0,5,66,1259,1,2,3,1,0,0,15,1,2,0,2,5,5,60,7,1,0,12,13,2,0,1,2,1,3,3,1,3,544,1,0,392,562,1,4,1,0,530,0,0,0,0,1,1,3,1,2,4,6,2,1,46,1,1,100,3,3,2,0,30,0,0,0
1455,1118,447,6,6,36,1064,1,3,3,1,4,0,20,2,2,0,5,6,6,6,49,1,0,13,15,2,0,1,2,0,3,3,2,1,0,1,0,914,614,2,3,1,3,586,508,0,0,0,2,0,5,1,2,8,6,1,5,39,1,2,103,3,2,2,0,223,0,0,0
1456,74,118,0,5,46,311,1,3,3,1,4,0,15,0,2,0,2,4,5,65,12,1,0,13,14,2,0,1,2,1,3,3,1,4,299,1,0,328,257,1,3,1,3,194,0,0,0,1,1,0,3,1,2,3,6,0,1,51,1,1,100,3,3,2,0,0,0,0,0
1457,367,281,0,5,126,752,1,2,3,1,1,1,5,2,2,0,2,4,6,80,39,1,0,6,9,2,0,1,2,1,4,4,3,5,91,1,0,819,583,1,2,1,3,548,0,0,0,0,1,1,3,1,3,3,6,0,5,67,1,1,38,3,3,2,127,0,0,0,0
1458,35,32,1,6,6,188,1,0,2,1,4,0,20,0,2,0,2,4,4,31,54,1,0,13,14,2,0,1,2,0,2,3,1,1,0,1,0,568,123,1,3,0,2,118,0,0,0,0,1,0,2,1,2,2,6,0,5,54,1,2,237,3,3,0,0,0,0,0,0
1459,397,217,4,6,66,1569,1,3,3,1,4,0,20,2,2,0,0,4,7,17,53,1,0,12,13,2,0,1,3,1,3,3,1,1,0,1,0,186,6,1,2,1,3,152,89,0,0,0,1,1,3,1,3,4,6,0,5,48,1,2,207,2,3,0,0,0,0,0,0
1460,911,415,5,5,126,878,1,3,3,1,4,0,17,1,2,0,5,6,4,71,18,1,0,8,8,1,256,1,2,1,3,3,1,4,365,1,0,224,230,1,3,1,3,407,359,0,0,0,2,1,4,1,2,7,6,1,1,57,2,2,221,3,3,2,0,33,0,0,0
1461,189,290,0,5,60,389,1,3,3,1,0,0,22,2,2,0,2,4,6,71,18,1,0,6,6,2,0,1,2,1,3,3,1,3,574,1,0,175,395,1,2,1,3,354,0,0,1,0,1,1,3,1,2,3,6,0,5,80,3,2,386,3,3,2,142,0,0,0,0
1462,348,413,0,5,56,816,1,3,3,1,4,0,17,2,2,0,2,6,5,76,23,3,0,6,6,1,244,1,2,1,3,3,1,5,642,1,0,267,560,1,1,1,3,529,0,0,0,0,1,1,3,1,2,4,6,1,1,62,1,2,259,3,3,2,0,0,0,0,0
1463,569,391,13,2,126,30,1,3,3,1,4,0,24,2,2,4,5,5,4,103,50,1,0,8,8,1,337,2,2,2,4,3,1,6,261,1,0,277,172,1,4,1,3,112,268,0,0,0,2,1,2,1,3,2,6,1,5,89,1,2,179,3,3,2,0,23,0,0,0
1464,641,264,4,5,36,561,1,3,2,1,4,0,21,2,2,0,0,5,4,45,50,1,0,13,8,2,0,1,2,1,3,3,1,2,239,1,0,466,311,1,4,1,3,490,49,0,0,0,1,0,2,1,2,4,6,2,1,30,1,1,31,3,3,2,0,0,55,0,0
1465,794,802,0,5,48,1239,1,2,1,1,4,0,19,2,2,0,2,8,4,106,54,3,0,12,13,1,349,2,2,2,5,3,4,6,894,1,0,172,891,1,4,1,3,903,0,0,1,0,2,0,2,1,4,4,6,1,1,92,3,3,505,3,3,2,159,39,0,0,0
1466,538,447,5,5,126,388,1,2,3,1,1,0,15,2,2,0,5,6,8,75,54,1,0,6,6,1,97,1,2,1,3,3,1,5,424,1,0,60,150,1,3,1,3,90,266,0,1,0,1,1,4,1,3,5,6,0,1,61,3,2,219,3,3,2,0,23,0,0,0
1467,605,534,11,5,10,155,1,3,3,1,4,0,19,2,2,3,2,7,4,109,56,1,0,12,13,3,72,2,2,2,4,4,2,6,4,1,0,985,775,1,4,1,3,759,0,0,0,0,2,0,2,1,3,4,6,1,1,95,2,2,347,3,3,2,111,62,0,0,0
1468,273,244,0,5,126,487,1,2,3,1,4,0,15,2,2,0,2,4,4,62,9,3,0,8,8,1,108,1,2,1,3,3,1,4,603,3,52,83,481,1,2,1,3,445,0,0,1,0,1,0,3,1,2,4,6,0,1,48,2,1,79,3,3,2,0,0,0,0,0
1469,596,254,4,5,36,1489,1,3,3,1,4,0,20,0,2,0,0,3,6,6,56,1,0,12,13,2,0,2,3,1,2,3,1,1,0,1,0,742,299,1,3,1,3,318,120,0,0,0,2,0,3,1,2,5,6,0,6,100,0,0,0,0,0,0,183,0,0,0,0
1470,520,472,5,5,39,523,1,3,3,1,4,0,5,2,2,0,5,6,4,108,55,1,0,14,15,2,0,2,2,2,4,3,3,6,440,1,0,44,152,1,4,1,3,92,248,0,1,0,2,1,3,1,3,5,6,1,1,94,3,2,155,3,3,2,17,10,0,0,0
1471,646,724,0,5,61,940,1,3,3,1,4,0,5,2,2,0,2,7,4,110,57,1,0,12,13,1,134,2,2,2,4,3,3,6,884,1,0,61,794,1,4,1,3,797,0,0,1,0,2,0,3,1,3,5,6,1,1,96,2,3,463,3,3,2,0,38,0,0,66
1472,281,436,8,5,126,1480,1,2,3,1,0,0,15,2,2,0,7,4,6,67,14,3,0,13,6,1,53,1,2,2,3,3,3,6,706,1,0,96,490,1,2,1,3,454,0,0,1,0,1,0,3,1,2,4,6,1,1,53,2,2,219,3,3,2,179,0,0,0,0
1473,459,551,11,2,21,140,1,2,3,1,2,0,24,2,2,4,2,7,4,107,54,1,0,8,8,2,0,2,2,2,4,3,3,6,601,1,0,444,662,1,4,1,3,636,0,0,1,0,2,0,2,1,3,4,6,1,1,93,3,2,269,3,3,2,115,46,0,0,0
1474,816,612,5,5,20,804,1,2,3,1,1,0,5,2,2,0,5,6,5,106,53,1,0,12,13,1,169,2,2,2,4,3,1,6,309,1,0,383,312,1,4,1,3,262,367,0,1,0,2,1,3,1,3,5,6,1,1,92,2,2,334,3,3,2,146,29,0,0,0
1475,841,191,4,6,74,652,1,3,3,1,0,0,20,2,2,0,0,4,5,6,46,3,0,12,13,2,0,1,2,0,3,3,1,2,749,1,0,0,438,1,2,1,3,486,134,5,0,0,1,0,2,1,2,5,6,0,5,52,1,2,192,3,3,2,23,0,140,0,0
1476,672,406,5,5,126,716,1,3,3,1,4,0,17,1,2,0,5,5,7,69,50,3,0,6,6,1,195,1,2,1,3,3,1,6,247,3,13,277,203,1,3,1,3,144,323,0,0,1,1,1,4,1,3,5,6,0,1,55,1,2,219,3,3,2,0,30,0,0,0
1477,546,666,11,2,3,163,1,2,3,1,1,0,24,2,2,4,2,6,4,107,55,1,0,8,8,2,0,2,2,2,5,3,3,6,833,1,0,142,736,1,4,1,3,708,0,0,1,0,2,0,2,1,3,4,6,1,1,93,3,2,239,3,3,2,122,40,0,0,0
1478,423,452,0,5,41,572,1,3,3,1,4,0,5,2,2,0,2,6,4,106,53,1,0,12,13,2,0,2,2,2,4,3,2,6,482,1,0,534,630,1,4,1,3,603,0,0,1,0,2,0,3,1,3,4,6,0,1,92,2,2,262,3,3,2,0,29,0,0,0
1479,538,362,4,5,44,1013,1,2,3,1,4,1,14,2,2,0,0,4,4,72,19,1,0,6,6,2,0,1,2,1,3,3,3,4,304,1,0,321,257,1,2,1,3,194,169,0,0,0,2,0,5,1,2,6,6,0,1,58,3,1,54,3,3,2,231,0,152,0,0
1480,152,89,14,6,0,11,1,3,3,1,4,0,13,2,2,3,7,3,5,76,23,1,0,5,5,2,0,1,2,1,4,3,4,6,276,1,0,7,39,1,2,1,3,18,72,0,1,0,1,0,1,1,2,2,6,1,3,62,2,1,70,3,3,2,0,89,0,3,0
1481,1014,690,0,5,66,1525,1,2,3,1,1,0,23,2,2,0,2,6,6,93,41,3,0,6,6,1,179,2,2,1,4,3,2,5,311,4,62,978,957,1,3,1,3,989,0,0,0,0,2,0,3,1,3,5,6,1,1,79,2,3,398,3,3,2,49,60,0,0,0
1482,992,552,7,5,126,1246,1,2,2,1,4,0,3,4,2,0,4,5,5,22,44,1,0,13,15,2,0,1,2,0,3,3,1,1,0,1,0,689,239,1,3,0,0,681,221,0,0,0,2,0,5,1,3,8,6,0,5,20,1,2,180,3,3,2,0,50,150,0,0
1483,685,734,11,6,20,105,1,2,1,1,4,1,6,2,2,4,2,7,4,107,55,3,0,5,5,3,138,2,2,2,5,3,4,6,893,1,0,12,804,1,4,1,3,827,0,0,1,1,2,0,2,1,3,3,6,1,1,93,3,2,256,3,3,2,85,43,0,0,44
1484,639,487,5,5,38,379,1,2,3,1,4,0,8,2,2,0,5,5,4,107,54,1,0,12,13,2,0,1,2,2,3,3,1,6,528,1,0,44,235,1,4,1,3,194,249,0,1,0,2,1,3,1,2,6,6,1,1,93,3,2,144,3,3,2,62,64,0,0,0
1485,1005,725,5,5,126,1631,1,2,3,1,4,0,27,2,2,0,5,6,6,77,53,1,0,13,14,2,0,2,2,1,3,3,4,2,49,5,248,15,523,1,2,1,3,733,192,0,1,0,2,1,3,1,3,7,6,2,1,63,2,2,250,3,3,2,172,37,0,0,0
1486,599,580,11,6,126,64,1,3,3,1,4,0,0,2,2,4,2,6,4,107,54,3,0,12,13,1,6,2,2,2,4,3,1,6,734,1,0,247,651,1,4,1,3,756,0,0,1,0,2,0,2,1,3,5,6,1,1,93,3,2,136,3,3,2,99,11,0,0,0
1487,398,299,5,5,51,843,1,3,3,1,4,0,17,2,2,0,5,4,5,72,19,1,0,12,13,2,0,1,2,1,3,2,1,4,152,1,0,370,147,1,3,1,3,88,152,0,0,0,1,1,3,1,2,5,6,0,5,58,1,2,219,3,3,2,0,0,0,0,0
1488,103,217,0,5,15,1593,1,2,3,1,1,0,5,2,2,0,2,4,3,80,27,1,0,6,6,2,0,1,2,1,4,3,3,3,24,4,138,331,264,1,2,1,3,233,0,0,1,0,1,0,3,1,2,3,6,0,1,66,2,1,79,3,3,2,0,0,0,0,0
1489,1001,673,0,5,126,1673,1,1,3,1,1,0,17,4,2,0,2,6,6,71,53,3,0,3,6,2,0,1,2,1,3,3,1,4,163,3,15,873,786,1,2,1,3,987,0,0,0,0,2,0,3,1,2,7,6,1,1,57,2,2,240,4,3,2,0,68,0,22,0
1490,617,658,0,5,56,1527,1,2,3,1,4,0,15,2,2,0,2,5,7,69,58,1,0,8,8,1,158,1,3,1,3,3,1,5,861,1,0,127,781,1,3,1,3,771,0,0,1,0,2,0,2,1,3,3,6,2,1,55,1,2,271,3,3,2,0,97,0,0,103
